yelp_id,place_id,name,street_name,city,county,state,postal_code,coordinates,rating,review_count,business_status,category,hours
uiBZ6yYQ0wv6nwdhkrf4nA,ChIJBU87DnNuhlQRPP_cLzqd7YE,"('The Red Lion Bar & Grill',)",2427 Marine Dr,West Vancouver,Metro Vancouver,BC,V7V 1L3,"(49.334655, -123.180291)",4,364,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 10:00 PM']"
HOqL394pUDfpsBeAZdVg8A,ChIJmVP4h3WE5IkRgPwdb1-ixGc,"('Verizon',)",1 Harrison Blvd,Avon,Norfolk County,MA,02322,"(42.1259675, -71.0676512)",3.9,155,OPERATIONAL,"['point_of_interest', 'store', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 10:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 5:00 PM']"
bJxzWJC9FJXLfyhMz4grVg,ChIJF8oMrKVw44kRCBoLA2Pu6SA,"('Cambridge Spirits',)",9 Broad Canal Way,Cambridge,Middlesex County,MA,02142,"(42.3633183, -71.08271479999999)",4.5,141,OPERATIONAL,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 12:00 – 8:00 PM', 'Tuesday: 12:00 – 8:00 PM', 'Wednesday: 12:00 – 8:00 PM', 'Thursday: 12:00 – 8:00 PM', 'Friday: 12:00 – 8:00 PM', 'Saturday: 12:00 – 8:00 PM', 'Sunday: 12:00 – 6:00 PM']"
BYinWn6RqL_4DkhChAgd1Q,ChIJ0UADXVaC44kRXfy_x30ew68,"('Temple Shalom of Newton',)",175 Temple St,Newton,Middlesex County,MA,02465,"(42.34243499999999, -71.2328078)",4.9,16,OPERATIONAL,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 2:00 PM', 'Saturday: 8:45 AM – 1:30 PM', 'Sunday: Closed']"
-TU9SAHkvjWwUm_P_Bi8bA,ChIJ48Kj6v4HlVQR_C9XmEACI1Q,"('ADDCO Electric Fireplaces Open by appointment! Call to Schedule!',)",6635 N Baltimore Ave,Portland,Multnomah County,OR,97203,"(45.5887495, -122.7611894)",4.2,10,OPERATIONAL,"['home_goods_store', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 3:00 PM', 'Tuesday: Closed', 'Wednesday: 8:00 AM – 3:00 PM', 'Thursday: Closed', 'Friday: 9:00 AM – 1:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
x0lR9p8fXyzchoWJmDWO3Q,ChIJ79Ro4-YQ54gRSv266kxInes,"('Perkins Restaurant & Bakery',)",1286 Saxon Blvd,Orange City,Volusia County,FL,32763,"(28.9106412, -81.2769172)",4.4,2167,OPERATIONAL,"['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 6:00 AM – 11:00 PM', 'Tuesday: 6:00 AM – 11:00 PM', 'Wednesday: 6:00 AM – 11:00 PM', 'Thursday: 6:00 AM – 11:00 PM', 'Friday: 6:00 AM – 12:00 AM', 'Saturday: 6:00 AM – 12:00 AM', 'Sunday: 6:00 AM – 11:00 PM']"
Yw0alCD7fdig3EbSnjaXjw,ChIJpXXd0H1xhlQRHlEgFCUpqWY,"(""Original Joe's"",)",298 Robson St,Vancouver,Metro Vancouver,BC,V6B 6A1,"(49.2785859, -123.1160399)",3.9,575,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 3:00 – 10:00 PM', 'Tuesday: 3:00 – 10:00 PM', 'Wednesday: 3:00 – 10:00 PM', 'Thursday: 3:00 – 10:00 PM', 'Friday: 3:00 – 10:00 PM', 'Saturday: 3:00 – 10:00 PM', 'Sunday: 3:00 – 10:00 PM']"
xXZOfaXAQAuoYpC6cZxXyA,ChIJ2ZPt53fLRIYRBTOy6NaP2k4,"('Far East Sports bar',)",3407 Greystone Dr,Austin,Travis County,TX,78731,"(30.3565701, -97.74750569999999)",4.3,40,OPERATIONAL,"['bar', 'point_of_interest', 'establishment']","['Monday: 4:00 – 11:00 PM', 'Tuesday: 4:00 – 11:00 PM', 'Wednesday: 4:00 – 11:00 PM', 'Thursday: 4:00 – 11:00 PM', 'Friday: 4:00 – 11:00 PM', 'Saturday: 12:00 – 11:00 PM', 'Sunday: 12:00 – 11:00 PM']"
Gs5PmEs-VvlZjQ9RGpIskw,ChIJ1w5VDC6SOIgRaBu-rfsUXjM,"('First Watch',)",3800 Fishinger Blvd,Hilliard,Franklin County,OH,43026,"(40.031345, -83.11406)",4.6,659,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 2:30 PM', 'Tuesday: 7:00 AM – 2:30 PM', 'Wednesday: 7:00 AM – 2:30 PM', 'Thursday: 7:00 AM – 2:30 PM', 'Friday: 7:00 AM – 2:30 PM', 'Saturday: 7:00 AM – 2:30 PM', 'Sunday: 7:00 AM – 2:30 PM']"
haY6dh9MUADjyXpkPvi59g,ChIJa3Pjk3ellVQRpNHGXOoUwMY,"('Thai House Vancouver',)",8058 E Mill Plain Blvd,Vancouver,Clark County,WA,98664,"(45.62509680000001, -122.5899138)",4.6,127,OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 12:00 – 9:00 PM', 'Sunday: 12:00 – 9:00 PM']"
fkUiySTjXTX08a37TMjF9A,ChIJRcfxGrtz44kR6puYd_9MdTg,"('Melrose Animal Clinic',)",26 Essex St,Melrose,Middlesex County,MA,02176,"(42.45619300000001, -71.0654926)",4.4,93,OPERATIONAL,"['veterinary_care', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 8:00 AM – 12:00 PM', 'Sunday: Closed']"
v7xsaBxMFq1qI-OsOnHEOA,ChIJC__covCjlVQR4yOA0MYecDY,"('River City Environmental',)",5410 NE 109th Ave,Portland,Multnomah County,OR,97220,"(45.5626649, -122.5492203)",4.5,226,OPERATIONAL,"['plumber', 'general_contractor', 'point_of_interest', 'establishment']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
7fHcnMHvyGIjStOVqXaglw,ChIJaxjrBoF2lVQR8tDsoJ1cwVo,Western Psychological,880 82nd Dr,Gladstone,Clackamas County,OR,97027,"(45.38915360000001, -122.5757378)",3.2,35,OPERATIONAL,"['hospital', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
qtDrM9u5-7_v4eblzdFCHw,ChIJqcqhOQi1RIYRIwwwiI-ViEQ,"('Modern Market Eatery',)",401 Congress Ave,Austin,Travis County,TX,78701,"(30.26674749999999, -97.7430419)",4.3,489,OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 9:00 PM', 'Tuesday: 10:00 AM – 9:00 PM', 'Wednesday: 10:00 AM – 9:00 PM', 'Thursday: 10:00 AM – 9:00 PM', 'Friday: 10:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 8:00 PM']"
iQ76woJ1BTMdPH9D-be1bA,ChIJa7nXrCx7OIgRR3_o2O8hnJ8,"('Pickerington Eyecare',)",141 Clint Dr,Pickerington,Fairfield County,OH,43147,"(39.9190984, -82.7801886)",4.9,606,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'store', 'establishment']","['Monday: 8:00 AM – 12:00 PM, 1:00 – 4:30 PM', 'Tuesday: 8:00 AM – 12:00 PM, 1:00 – 4:30 PM', 'Wednesday: 9:00 AM – 12:00 PM, 1:00 – 7:00 PM', 'Thursday: 9:00 AM – 12:00 PM, 1:00 – 7:00 PM', 'Friday: 8:00 AM – 12:00 PM, 1:00 – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']"
BJL8vlP8HsaxzfO5pB0z8w,ChIJNyNHpMyJOIgR8zOBRYtxVr8,"('Panera Bread',)",2924 E Broad St,Columbus,Franklin County,OH,43209,"(39.971329, -82.92286299999999)",3.8,581,OPERATIONAL,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 6:00 AM – 9:00 PM', 'Tuesday: 6:00 AM – 9:00 PM', 'Wednesday: 6:00 AM – 9:00 PM', 'Thursday: 6:00 AM – 9:00 PM', 'Friday: 6:00 AM – 9:00 PM', 'Saturday: 6:00 AM – 9:00 PM', 'Sunday: 7:00 AM – 8:00 PM']"
iQJXvMytSLruKjYkQ8GV_Q,ChIJnSd7ADl344kR1zcs3SPIaVE,Star Market,275 Beacon St,Somerville,Middlesex County,MA,02143,"(42.383607, -71.1117282)",3.9,441,OPERATIONAL,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 10:00 PM', 'Tuesday: 7:00 AM – 10:00 PM', 'Wednesday: 7:00 AM – 10:00 PM', 'Thursday: 7:00 AM – 10:00 PM', 'Friday: 7:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 10:00 PM', 'Sunday: 7:00 AM – 10:00 PM']"
BbDujOZvq3OjgsRROtaiDg,ChIJsw4fGNO0RIYRJuIF2rCK3HA,"('Wholly Cow Burgers',)",3010 S Lamar Blvd,Austin,Travis County,TX,78704,"(30.242939, -97.7839508)",4.4,776,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 9:30 PM', 'Tuesday: 7:00 AM – 9:30 PM', 'Wednesday: 7:00 AM – 9:30 PM', 'Thursday: 7:00 AM – 9:30 PM', 'Friday: 7:00 AM – 10:30 PM', 'Saturday: 7:00 AM – 10:30 PM', 'Sunday: 10:30 AM – 8:30 PM']"
skYqQeVzrZ_DCKcPQe9CAg,ChIJg09m9lZgOIgReS1yTa7UZGg,"(""Papa John's Pizza"",)",4683 Morse Rd,Columbus,Franklin County,OH,43230,"(40.0549176, -82.8678023)",3.1,140,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 11:00 PM', 'Tuesday: 10:00 AM – 11:00 PM', 'Wednesday: 10:00 AM – 11:00 PM', 'Thursday: 10:00 AM – 11:00 PM', 'Friday: 10:00 AM – 12:00 AM', 'Saturday: 10:00 AM – 12:00 AM', 'Sunday: 10:00 AM – 11:00 PM']"
BJXd6_qpmifBt7On3RnA_w,ChIJe7Ix9AANlVQRvfytyWIGSDo,"('ZoomCare',)",11355 SW Scholls Ferry Rd,Beaverton,Washington County,OR,97008,"(45.4460984, -122.793551)",4.8,778,OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: 9:00 AM – 6:00 PM']"
m8XBgETHKXRHWSkjbABMAQ,ChIJu13a9Bxt54gRAPPpQg3gfq0,"('R & T Garage Doors',)",nan Red Bug Lake Rd,Winter Springs,Seminole County,FL,33635,"(28.6477503, -81.2749783)",4.1,37,OPERATIONAL,"['general_contractor', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 7:00 PM', 'Tuesday: 7:00 AM – 7:00 PM', 'Wednesday: 7:00 AM – 7:00 PM', 'Thursday: 7:00 AM – 7:00 PM', 'Friday: 7:00 AM – 7:00 PM', 'Saturday: 7:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 7:00 PM']"
2j0AeF657xD2mUFWMaBAFA,ChIJ8WOUkK1l54gRbNv_dHIen9w,M. D. Nails & Spa LLC,718 S Goldenrod Rd,Orlando,Orange County,FL,32822,"(28.5359855, -81.28658449999999)",4.2,136,OPERATIONAL,"['beauty_salon', 'point_of_interest', 'establishment']","['Monday: 9:30 AM – 7:30 PM', 'Tuesday: 9:30 AM – 7:30 PM', 'Wednesday: 9:30 AM – 7:30 PM', 'Thursday: 9:30 AM – 7:30 PM', 'Friday: 9:30 AM – 7:30 PM', 'Saturday: 9:30 AM – 7:30 PM', 'Sunday: 11:00 AM – 6:00 PM']"
bMtUhygH7AAmHKmYEIMnew,ChIJWSoejnMLlVQR6BfeVupNeLA,"('Nectar Frozen Yogurt Lounge',)",7847 SW Capitol Hwy,Portland,Multnomah County,OR,97219,"(45.4679807, -122.7138078)",4.7,164,OPERATIONAL,"['food', 'point_of_interest', 'store', 'establishment']","['Monday: 12:00 – 9:00 PM', 'Tuesday: 12:00 – 9:00 PM', 'Wednesday: 12:00 – 9:00 PM', 'Thursday: 12:00 – 9:00 PM', 'Friday: 12:00 – 9:00 PM', 'Saturday: 12:00 – 9:00 PM', 'Sunday: 12:00 – 9:00 PM']"
4UvXj82_i5v_vOO5oX_gmA,ChIJxzVjOOTKRIYRlKBel3qSPrc,Bank of America ATM (Drive-thru),3301 Northland Dr,Austin,Travis County,TX,78731,"(30.3360967, -97.75648269999999)",,,OPERATIONAL,"['atm', 'finance', 'point_of_interest', 'establishment']","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Y2sNhSCFk6yLcIYexfYfDQ,ChIJf3jQ_DahlVQR_l9MVtcR82o,"('Green Earth Medicine- OMMP Services',)",6533 NE Sandy Blvd,Portland,Multnomah County,OR,97213,"(45.5459437, -122.5954959)",4.6,29,OPERATIONAL,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
Lc8pu2FkQ3PXzruA-2KoYA,ChIJISNP_W-NOIgROwVCLvruOJg,"('Somewhere In Particular Brewing',)",5055 Dierker Rd,Columbus,Franklin County,OH,43220,"(40.06193529999999, -83.07543880000001)",4.7,275,OPERATIONAL,"['food', 'point_of_interest', 'establishment']","['Monday: Closed', 'Tuesday: 3:00 – 10:00 PM', 'Wednesday: 3:00 – 10:00 PM', 'Thursday: 3:00 – 10:00 PM', 'Friday: 12:00 – 10:00 PM', 'Saturday: 12:00 – 10:00 PM', 'Sunday: 12:00 – 10:00 PM']"
mnhFq-Gi7xBXOjBGNGLrxA,ChIJzVhng4pRW4YRQ-IztpZpdWI,"('Ladybird Montessori School',)",2050 Cole Springs Rd,Buda,Hays County,TX,78610,"(30.0825885, -97.8723991)",4.5,6,OPERATIONAL,"['school', 'point_of_interest', 'establishment']","['Monday: 7:00 AM – 6:00 PM', 'Tuesday: 7:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 6:00 PM', 'Thursday: 7:00 AM – 6:00 PM', 'Friday: 7:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
6IOzmnVCL7SMLMCII1-RJQ,ChIJde0H54N644kR8QDFjYVOlMU,"('The Westin Boston Seaport District',)",425 Summer St,Boston,Suffolk County,MA,02210,"(42.3459926, -71.0430104)",4.4,3546,OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",
nBVaoj6dwXwCoF0s7fO1pA,ChIJhR7-4k2zRIYRhohj-9zZXGg,"('Popeyes Louisiana Kitchen',)",111 W William Cannon Dr,Austin,Travis County,TX,78745,"(30.1928164, -97.7793818)",3.4,947,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 10:00 AM – 11:00 PM', 'Tuesday: 10:00 AM – 11:00 PM', 'Wednesday: 10:00 AM – 11:00 PM', 'Thursday: 10:00 AM – 11:00 PM', 'Friday: 10:00 AM – 12:00 AM', 'Saturday: 10:00 AM – 12:00 AM', 'Sunday: 10:00 AM – 11:00 PM']"
NHlKBB6ZXjmMEbMj0DHi6w,ChIJR-XSeGRxhlQR8YKmzF1U1CQ,"('REACH Dental Clinic',)",1145 Commercial Dr,Vancouver,Metro Vancouver,BC,V5L 3X3,"(49.2743997, -123.069742)",4.3,18,OPERATIONAL,"['health', 'point_of_interest', 'establishment']","['Monday: 8:15 AM – 5:15 PM', 'Tuesday: 8:15 AM – 5:15 PM', 'Wednesday: 8:15 AM – 5:15 PM', 'Thursday: 8:15 AM – 5:15 PM', 'Friday: 8:15 AM – 5:15 PM', 'Saturday: 8:15 AM – 5:15 PM', 'Sunday: Closed']"
617i_yosG8RsdAZjwTncXA,ChIJ0UqGVvW1RIYRayO8Hv6TheY,Supercuts,1000 E 41st St,Austin,Travis County,TX,78751,"(30.29975, -97.72119699999999)",3.5,131,OPERATIONAL,"['beauty_salon', 'hair_care', 'health', 'point_of_interest', 'establishment']","['Monday: 9:00 AM – 6:00 PM', 'Tuesday: 9:00 AM – 6:00 PM', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: 9:00 AM – 6:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 6:00 PM', 'Sunday: 12:00 – 5:00 PM']"
Ezc8sEFRKcDvEiP-ZwBQow,ChIJZXRIEbJ_54gR5br8TmZakBw,"('Cellairis',)",8990 Turkey Lake Rd,Orlando,Orange County,FL,32819,"(28.439643, -81.4762404)",4.6,122,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 11:00 AM – 8:00 PM', 'Tuesday: 11:00 AM – 8:00 PM', 'Wednesday: 11:00 AM – 8:00 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 11:00 AM – 8:00 PM', 'Saturday: 11:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 8:00 PM']"
6pX0Uv-e3AnKij9wt18Rzw,ChIJkWJxo8l044kR92iIANHxXgo,Dunkin',4 West St,Reading,Middlesex County,MA,01867,"(42.5088291, -71.1243416)",3.9,78,OPERATIONAL,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 5:00 AM – 7:00 PM', 'Tuesday: 5:00 AM – 7:00 PM', 'Wednesday: 5:00 AM – 7:00 PM', 'Thursday: 5:00 AM – 7:00 PM', 'Friday: 5:00 AM – 7:00 PM', 'Saturday: 6:00 AM – 7:00 PM', 'Sunday: 6:00 AM – 7:00 PM']"
wYplGJiqSAF4Mhy09yYxXw,ChIJw4839IZw3YgRTHgZix1LtPI,"('Tips & Toes Nails Spa',)",2950 Deer Creek Commerce Ln,Davenport,Polk County,FL,33837,"(28.2222688, -81.6429777)",4,192,OPERATIONAL,"['beauty_salon', 'point_of_interest', 'establishment']","['Monday: 9:30 AM – 5:00 PM', 'Tuesday: 9:30 AM – 5:00 PM', 'Wednesday: 9:30 AM – 5:00 PM', 'Thursday: 9:30 AM – 5:00 PM', 'Friday: 9:30 AM – 5:00 PM', 'Saturday: 9:30 AM – 5:00 PM', 'Sunday: Closed']"
Cgh02SSCqFo6k83twfcJcA,ChIJ6_t8SZoOlVQRKftbO73cZt0,Herzog-Meier Volkswagen,4275 SW 139th Way,Beaverton,Washington County,OR,97005,"(45.4896608, -122.8203529)",4.5,1138,OPERATIONAL,"['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","['Monday: 7:00 AM – 7:00 PM', 'Tuesday: 7:00 AM – 7:00 PM', 'Wednesday: 7:00 AM – 7:00 PM', 'Thursday: 7:00 AM – 7:00 PM', 'Friday: 7:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 7:00 PM', 'Sunday: 10:00 AM – 6:00 PM']"
BHO4shZAik1m9vE3z3cIgg,ChIJG6M5wOs3W4YRcJmtVQZQ2_w,"(""Spec's Wines, Spirits & Finer Foods"",)",13015 Shops Pkwy,Bee Cave,Travis County,TX,78738,"(30.307629, -97.94597499999999)",4.5,284,OPERATIONAL,"['liquor_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","['Monday: 10:00 AM – 9:00 PM', 'Tuesday: 10:00 AM – 9:00 PM', 'Wednesday: 10:00 AM – 9:00 PM', 'Thursday: 10:00 AM – 9:00 PM', 'Friday: 10:00 AM – 9:00 PM', 'Saturday: 10:00 AM – 9:00 PM', 'Sunday: Closed']"
pMPsW0fFk3RB0p91ieK7Iw,ChIJFR94ThGplVQRZE6xM4K2vME,"('Maryhill Winery Vancouver Tasting Room',)",801 Waterfront Wy,Vancouver,Clark County,WA,98660,"(45.6242054, -122.6814709)",4.5,290,OPERATIONAL,"['food', 'point_of_interest', 'establishment']","['Monday: 12:00 – 7:00 PM', 'Tuesday: 12:00 – 8:00 PM', 'Wednesday: 12:00 – 8:00 PM', 'Thursday: 12:00 – 8:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 9:00 PM', 'Sunday: 11:00 AM – 7:00 PM']"
NRPemqVb4qpWFF0Avq_6OQ,ChIJCV1foHxJW4YRd7_2Br4uDoQ,"('Eurasia Sushi Bar & Seafood',)",7101 State Hwy 71,Austin,Travis County,TX,78735,"(30.2346974, -97.87819549999999)",4.5,841,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 10:00 PM', 'Saturday: 11:00 AM – 10:00 PM', 'Sunday: 11:00 AM – 10:00 PM']"
5blO2uydGlxy3Lkbf9itSA,ChIJTfuZSLaIOIgRYWfn7Ai59lE,"('Enterprise Rent-A-Car',)",475 E Livingston Ave,Columbus,Franklin County,OH,43215,"(39.9520297, -82.9857105)",4.1,325,OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: Closed']"
JUZswkOtkJ6y0udqgP22fA,ChIJ65kyJ-QD9YgRfVWFHcG_x9M,"(""Marco's Pizza"",)",830 Glenwood Ave SE,Atlanta,Fulton County,GA,30316,"(33.741116, -84.359567)",3.5,299,OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","['Monday: 11:00 AM – 11:00 PM', 'Tuesday: 11:00 AM – 11:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 12:00 AM', 'Saturday: 11:00 AM – 12:00 AM', 'Sunday: 11:00 AM – 11:00 PM']"
RJsaTtogCHToN4Zp1oCwOQ,ChIJVVUlPun0a4cR4Jg1RjNim-s,"('Adam Sloat - Realtor (Westwater Realty)',)",357 McCaslin Blvd,Louisville,Boulder County,CO,80027,"(39.9664699, -105.165279)",5,40,OPERATIONAL,"['real_estate_agency', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 8:00 PM']"
as6Zm1aqaI5pCRfRvNEKmQ,ChIJzwljJ6i1RIYRmCyQP_pk5Qk,"('Westlake Dermatology & Cosmetic Surgery - Downtown Austin',)",327 E Cesar Chavez St,Austin,Travis County,TX,78701,"(30.2623155, -97.7415056)",4.6,67,OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'doctor', 'health', 'point_of_interest', 'establishment']","['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']"
MYs9i09k2Tpzp_gs_IR3KQ,ChIJb5HTuph2lVQRxciCZPvl3UY,"('Comics Adventure',)",15705 SE McLoughlin Blvd,Milwaukie,Clackamas County,OR,97267,"(45.4094844, -122.627246)",4.8,160,OPERATIONAL,"['book_store', 'point_of_interest', 'store', 'establishment']","['Monday: 11:00 AM – 5:00 PM', 'Tuesday: 11:00 AM – 5:00 PM', 'Wednesday: 11:00 AM – 5:00 PM', 'Thursday: 11:00 AM – 5:00 PM', 'Friday: 11:00 AM – 5:00 PM', 'Saturday: 11:00 AM – 5:00 PM', 'Sunday: 11:00 AM – 5:00 PM']"
wkV49gvLzBvXCsLgf2Kkcg,ChIJi9vwca8U44kRFOh8Zsm1pbY,Bank of America Home Mortgage,nan nan,Salem,Essex County,MA,01970,"(42.4852796, -70.8989653)",5,2,OPERATIONAL,"['finance', 'point_of_interest', 'establishment']","['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 6:00 PM', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']"
Zgh5ZdVXZWZehKmScM-5Tg,ChIJj6qJ32Nx44kR3E9pURm2F14,"('Emile Driving School',)",6 Pleasant St,Malden,Middlesex County,MA,02148,"(42.426281, -71.067731)",3.4,45,OPERATIONAL,"['point_of_interest', 'establishment']","['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 7:00 PM', 'Sunday: Closed']"
